instance,scenario_index,depot_idx_0_4,table3_truck_path_raw_0_4,table3_drone_seq_raw,table3_truck_path_0_4,table3_drone_seq,gurobi_truck_path_0_4,gurobi_drone_seq,table3_fixed_path_paper_obj,gurobi_paper_obj,obj_gap_table3_minus_gurobi,table3_runtime_sec,gurobi_runtime_sec,same_combo_idx
Instance7,4,3,"[""D3"", 8, 2, 13, 10, 2, 11, 11, 11]","[1, 7, 0]","[""D3"", 8, 2, 13, 10, 2, 11, 2, ""D3""]","[1, 7, 0]","[""D3"", 8, 2, 13, 10, 2, 11, 2, ""D3""]","[1, 7, 0]",88.95333333333333,88.95666381701703,-0.0033304836836975937,38.279189799999585,100.20600008964539,True
Instance7,5,1,"[""D1"", 5, 6, 12, 9, 14, 4]",[],"[""D1"", 5, 6, 12, 9, 14, 4, 14, ""D1""]",[],"[""D1"", 5, 6, 12, 6, 5, 14, 4, 14, 9, 12, ""D1""]",[],88.95333333333333,88.95666381701703,-0.0033304836836975937,38.279189799999585,100.20600008964539,True
Instance7,5,3,"[""D3"", 8, 2, 13, 10, 2, 11, 0, 11, 7, 11, 3]",[1],"[""D3"", 8, 2, 13, 10, 2, 11, 0, 11, 7, 11, 3, 11, 2, ""D3""]",[1],"[""D3"", 8, 1, 8, 2, 13, 10, 13, 2, 11, 0, 11, 3, 11, 2, 8, ""D3""]",[7],88.95333333333333,88.95666381701703,-0.0033304836836975937,38.279189799999585,100.20600008964539,True
Instance7,6,1,"[""D1"", 5, 14, 4, 9]","[6, 12, 3]","[""D1"", 5, 14, 4, 9, 14, ""D1""]","[6, 12, 3]","[""D1"", 5, 14, 4, 9, 14, 5, ""D1""]","[6, 12, 3]",88.95333333333333,88.95666381701703,-0.0033304836836975937,38.279189799999585,100.20600008964539,True
Instance7,6,3,"[""D3"", 8, 2, 13, 10, 2, 2, 11, 11, 11]","[1, 7, 0]","[""D3"", 8, 2, 13, 10, 2, 11, 2, ""D3""]","[1, 7, 0]","[""D3"", 8, 2, 13, 10, 2, 11, 2, ""D3""]","[1, 7, 0]",88.95333333333333,88.95666381701703,-0.0033304836836975937,38.279189799999585,100.20600008964539,True
Instance7,7,1,"[""D1"", 5, 14, 4, 9]","[6, 12, 3]","[""D1"", 5, 14, 4, 9, 14, ""D1""]","[6, 12, 3]","[""D1"", 14, 4, 9, 4, 14, ""D1""]","[5, 6, 12, 3]",88.95333333333333,88.95666381701703,-0.0033304836836975937,38.279189799999585,100.20600008964539,True
Instance7,7,3,"[""D3"", 8, 2, 13, 10, 13, 2, 11, 11, 11]","[1, 7, 0]","[""D3"", 8, 2, 13, 10, 13, 2, 11, 2, ""D3""]","[1, 7, 0]","[""D3"", 8, 2, 13, 10, 13, 2, 11, 2, ""D3""]","[1, 7, 0]",88.95333333333333,88.95666381701703,-0.0033304836836975937,38.279189799999585,100.20600008964539,True
Instance7,8,1,"[""D1"", 5, 14, 4, 9]","[6, 12, 3]","[""D1"", 5, 14, 4, 9, 14, ""D1""]","[6, 12, 3]","[""D1"", 14, 4, 14, 9, 14, ""D1""]","[5, 6, 12, 3]",88.95333333333333,88.95666381701703,-0.0033304836836975937,38.279189799999585,100.20600008964539,True
Instance7,8,3,"[""D3"", 2, 13, 10, 2, 2, 11, 11, 11]","[8, 1, 7, 0]","[""D3"", 2, 13, 10, 2, 11, 2, ""D3""]","[8, 1, 7, 0]","[""D3"", 8, 2, 13, 10, 2, 11, 2, ""D3""]","[1, 7, 0]",88.95333333333333,88.95666381701703,-0.0033304836836975937,38.279189799999585,100.20600008964539,True
Instance7,9,1,"[""D1"", 5, 5, 14, 14, 4, 9]","[6, 12, 3]","[""D1"", 5, 14, 4, 9, 14, ""D1""]","[6, 12, 3]","[""D1"", 14, 4, 9, 14, ""D1""]","[5, 6, 12, 3]",88.95333333333333,88.95666381701703,-0.0033304836836975937,38.279189799999585,100.20600008964539,True
Instance7,9,3,"[""D3"", 8, 2, 13, 10, 2, 2, 11, 11, 11]","[1, 7, 0]","[""D3"", 8, 2, 13, 10, 2, 11, 2, ""D3""]","[1, 7, 0]","[""D3"", 8, 2, 13, 10, 2, 11, 2, ""D3""]","[1, 7, 0]",88.95333333333333,88.95666381701703,-0.0033304836836975937,38.279189799999585,100.20600008964539,True
Instance8,0,0,"[""D0"", 1, 11, 11, 2, 5, 6]","[10, 8]","[""D0"", 1, 11, 2, 5, 6, 5, 2, ""D0""]","[10, 8]","[""D0"", 1, 2, 5, 6, 7, 6, 5, 2, ""D0""]","[11, 10, 8]",7.460000000000001,7.4233332041922555,0.036666795807745345,24.372154199998477,100.65000009536743,True
Instance8,0,4,"[""D4"", 14, 14, 12, 12, 4, 13, 3, 7]","[9, 0]","[""D4"", 14, 12, 4, 13, 3, 7, 4, 12, ""D4""]","[9, 0]","[""D4"", 12, 4, 13, 3, 13, 4, 12, ""D4""]","[14, 9, 0]",7.460000000000001,7.4233332041922555,0.036666795807745345,24.372154199998477,100.65000009536743,True
Instance8,1,0,"[""D0"", 1, 2, 5, 6]","[11, 10, 8]","[""D0"", 1, 2, 5, 6, 5, 2, ""D0""]","[11, 10, 8]","[""D0"", 1, 11, 1, 2, 5, 6, 5, 2, ""D0""]","[10, 8]",7.460000000000001,7.4233332041922555,0.036666795807745345,24.372154199998477,100.65000009536743,True
Instance8,1,4,"[""D4"", 14, 14, 12, 12, 4, 13, 3, 7]","[9, 0]","[""D4"", 14, 12, 4, 13, 3, 7, 3, 13, ""D4""]","[9, 0]","[""D4"", 14, 12, 4, 13, 3, 7, 4, 3, 4, 12, 14, 13, 14, ""D4""]","[9, 0]",7.460000000000001,7.4233332041922555,0.036666795807745345,24.372154199998477,100.65000009536743,True
Instance8,2,0,"[""D0"", 1, 11, 11, 2, 5, 6]","[10, 8]","[""D0"", 1, 11, 2, 5, 6, 5, 2, ""D0""]","[10, 8]","[""D0"", 11, 2, 5, 6, 5, 2, 11, ""D0""]","[1, 10, 8]",7.460000000000001,7.4233332041922555,0.036666795807745345,24.372154199998477,100.65000009536743,True
Instance8,2,4,"[""D4"", 14, 14, 12, 12, 4, 13, 3, 7]","[9, 0]","[""D4"", 14, 12, 4, 13, 3, 7, 4, 12, ""D4""]","[9, 0]","[""D4"", 14, 12, 4, 3, 4, 12, 14, 13, 3, 7, 3, 13, 4, 13, 14, ""D4""]","[9, 0]",7.460000000000001,7.4233332041922555,0.036666795807745345,24.372154199998477,100.65000009536743,True
Instance8,3,0,"[""D0"", 1, 11, 10, 10, 11, 2, 5]","[8, 6]","[""D0"", 1, 11, 10, 11, 2, 5, 2, ""D0""]","[8, 6]","[""D0"", 11, 10, 11, 2, 5, 2, ""D0""]","[1, 8, 6]",7.460000000000001,7.4233332041922555,0.036666795807745345,24.372154199998477,100.65000009536743,True
Instance8,3,4,"[""D4"", 14, 14, 12, 12, 4, 13, 3, 7]","[9, 0]","[""D4"", 14, 12, 4, 13, 3, 7, 3, 13, ""D4""]","[9, 0]","[""D4"", 14, 12, 4, 3, 7, 4, 13, 3, 13, 14, 13, ""D4""]","[9, 0]",7.460000000000001,7.4233332041922555,0.036666795807745345,24.372154199998477,100.65000009536743,True
Instance8,4,0,"[""D0"", 1, 2, 5, 6]","[11, 10, 8]","[""D0"", 1, 2, 5, 6, 5, 2, ""D0""]","[11, 10, 8]","[""D0"", 1, 11, 1, 2, 5, 6, 5, 2, ""D0""]","[10, 8]",7.460000000000001,7.4233332041922555,0.036666795807745345,24.372154199998477,100.65000009536743,True
Instance8,4,4,"[""D4"", 14, 14, 12, 12, 4, 13, 3, 7]","[9, 0]","[""D4"", 14, 12, 4, 13, 3, 7, 3, 13, ""D4""]","[9, 0]","[""D4"", 14, 12, 4, 13, 3, 7, 3, 13, 14, 13, 4, 12, ""D4""]","[9, 0]",7.460000000000001,7.4233332041922555,0.036666795807745345,24.372154199998477,100.65000009536743,True
Instance8,5,0,"[""D0"", 1, 2, 5, 6, 7]","[11, 10, 8]","[""D0"", 1, 2, 5, 6, 7, 6, 5, 2, ""D0""]","[11, 10, 8]","[""D0"", 2, 5, 6, 7, 6, 5, 2, ""D0""]","[1, 11, 10, 8]",7.460000000000001,7.4233332041922555,0.036666795807745345,24.372154199998477,100.65000009536743,True
Instance8,5,4,"[""D4"", 14, 14, 12, 12, 4, 13, 3]","[9, 0]","[""D4"", 14, 12, 4, 13, 3, 13, ""D4""]","[9, 0]","[""D4"", 14, 12, 4, 13, 3, 13, ""D4""]","[9, 0]",7.460000000000001,7.4233332041922555,0.036666795807745345,24.372154199998477,100.65000009536743,True
Instance8,6,0,"[""D0"", 1, 11, 11, 2, 5, 6]","[10, 8]","[""D0"", 1, 11, 2, 5, 6, 5, 2, ""D0""]","[10, 8]","[""D0"", 1, 11, 2, 5, 6, 5, 2, 11, ""D0""]","[10, 8]",7.460000000000001,7.4233332041922555,0.036666795807745345,24.372154199998477,100.65000009536743,True
Instance8,6,4,"[""D4"", 14, 14, 12, 12, 4, 13, 3, 7]","[9, 0]","[""D4"", 14, 12, 4, 13, 3, 7, 3, 13, ""D4""]","[9, 0]","[""D4"", 14, 12, 4, 3, 4, 12, 14, 13, 3, 7, 3, 13, 4, 13, ""D4""]","[9, 0]",7.460000000000001,7.4233332041922555,0.036666795807745345,24.372154199998477,100.65000009536743,True
Instance8,7,0,"[""D0"", 1, 11, 10, 8, 10, 11]","[2, 5]","[""D0"", 1, 11, 10, 8, 10, 11, ""D0""]","[2, 5]","[""D0"", 2, 5, 6, 5, 2, ""D0""]","[1, 11, 10, 8]",7.460000000000001,7.4233332041922555,0.036666795807745345,24.372154199998477,100.65000009536743,True
Instance8,7,4,"[""D4"", 14, 14, 12, 12, 4, 13, 3, 7, 6]","[9, 0]","[""D4"", 14, 12, 4, 13, 3, 7, 6, 7, 3, 13, ""D4""]","[9, 0]","[""D4"", 12, 4, 13, 3, 7, 3, 13, ""D4""]","[14, 9, 0]",7.460000000000001,7.4233332041922555,0.036666795807745345,24.372154199998477,100.65000009536743,True
Instance8,8,0,"[""D0"", 1, 2, 5, 6, 7]","[11, 10, 8]","[""D0"", 1, 2, 5, 6, 7, 6, 5, 2, ""D0""]","[11, 10, 8]","[""D0"", 1, 2, 5, 6, 7, 6, 5, 2, ""D0""]","[11, 10, 8]",7.460000000000001,7.4233332041922555,0.036666795807745345,24.372154199998477,100.65000009536743,True
Instance8,8,4,"[""D4"", 14, 12, 12, 12, 4, 13, 3]","[9, 0]","[""D4"", 14, 12, 4, 13, 3, 13, ""D4""]","[9, 0]","[""D4"", 12, 4, 13, 3, 13, ""D4""]","[14, 9, 0]",7.460000000000001,7.4233332041922555,0.036666795807745345,24.372154199998477,100.65000009536743,True
Instance8,9,0,"[""D0"", 1, 11, 11, 2, 5, 6]","[10, 8]","[""D0"", 1, 11, 2, 5, 6, 5, 2, ""D0""]","[10, 8]","[""D0"", 1, 2, 5, 6, 5, 2, 11, 1, 11, 2, ""D0""]","[10, 8]",7.460000000000001,7.4233332041922555,0.036666795807745345,24.372154199998477,100.65000009536743,True
Instance8,9,4,"[""D4"", 14, 14, 12, 12, 4, 13, 3, 7]","[9, 0]","[""D4"", 14, 12, 4, 13, 3, 7, 3, 13, ""D4""]","[9, 0]","[""D4"", 14, 12, 4, 3, 4, 12, 14, 13, 3, 7, 3, 13, 4, 13, 14, ""D4""]","[9, 0]",7.460000000000001,7.4233332041922555,0.036666795807745345,24.372154199998477,100.65000009536743,True
Instance9,0,2,"[""D2"", 14, 12, 7]","[6, 0, 9, 2]","[""D2"", 14, 12, 7, 12, 14, ""D2""]","[6, 0, 9, 2]","[""D2"", 6, 14, 12, 7, 12, 14, ""D2""]","[0, 9, 2]",101.69666666666669,101.44666624462798,0.25000042203870976,22.998192500002915,100.22099995613098,True
Instance9,0,4,"[""D4"", 13, 10, 11, 5, 8, 3]","[1, 4]","[""D4"", 13, 10, 11, 5, 8, 3, 8, 5, 10, ""D4""]","[1, 4]","[""D4"", 13, 10, 1, 10, 11, 5, 8, 3, 8, 5, 11, 10, 5, 10, ""D4""]",[4],101.69666666666669,101.44666624462798,0.25000042203870976,22.998192500002915,100.22099995613098,True
Instance9,1,2,"[""D2"", 6, 14, 12, 7]","[0, 9, 2]","[""D2"", 6, 14, 12, 7, 12, 14, ""D2""]","[0, 9, 2]","[""D2"", 6, 14, 12, 7, 12, 14, ""D2""]","[0, 9, 2]",101.69666666666669,101.44666624462798,0.25000042203870976,22.998192500002915,100.22099995613098,True
Instance9,1,4,"[""D4"", 13, 10, 11, 5, 8, 3]","[1, 4]","[""D4"", 13, 10, 11, 5, 8, 3, 8, 5, 10, ""D4""]","[1, 4]","[""D4"", 13, 10, 5, 8, 3, 8, 5, 10, 11, 5, 11, 10, ""D4""]","[1, 4]",101.69666666666669,101.44666624462798,0.25000042203870976,22.998192500002915,100.22099995613098,True
Instance9,2,2,"[""D2"", 6, 14, 12, 7, 4]","[0, 9, 3]","[""D2"", 6, 14, 12, 7, 4, 7, 12, 14, ""D2""]","[0, 9, 3]","[""D2"", 6, 14, 12, 7, 4, 7, 12, 14, ""D2""]","[0, 9, 3]",101.69666666666669,101.44666624462798,0.25000042203870976,22.998192500002915,100.22099995613098,True
Instance9,2,4,"[""D4"", 13, 10, 1, 11, 5, 8]",[2],"[""D4"", 13, 10, 1, 11, 5, 8, 5, 10, ""D4""]",[2],"[""D4"", 10, 1, 11, 5, 8, 5, 10, 11, 1, 10, ""D4""]","[13, 2]",101.69666666666669,101.44666624462798,0.25000042203870976,22.998192500002915,100.22099995613098,True
Instance9,3,2,"[""D2"", 6, 14, 12, 7]","[0, 9, 2]","[""D2"", 6, 14, 12, 7, 12, 14, ""D2""]","[0, 9, 2]","[""D2"", 6, 14, 12, 7, 12, 14, ""D2""]","[0, 9, 2]",101.69666666666669,101.44666624462798,0.25000042203870976,22.998192500002915,100.22099995613098,True
Instance9,3,4,"[""D4"", 13, 10, 1, 11, 5, 8, 3]",[4],"[""D4"", 13, 10, 1, 11, 5, 8, 3, 8, 5, 10, ""D4""]",[4],"[""D4"", 10, 1, 11, 5, 8, 3, 8, 5, 10, 11, 10, ""D4""]","[13, 4]",101.69666666666669,101.44666624462798,0.25000042203870976,22.998192500002915,100.22099995613098,True
Instance9,4,2,"[""D2"", 6, 14, 12, 7]","[0, 9, 4]","[""D2"", 6, 14, 12, 7, 12, 14, ""D2""]","[0, 9, 4]","[""D2"", 6, 14, 12, 7, 12, 14, 6, ""D2""]","[0, 9, 2]",101.69666666666669,101.44666624462798,0.25000042203870976,22.998192500002915,100.22099995613098,True
Instance9,4,4,"[""D4"", 13, 10, 1, 11, 5, 8, 3]",[2],"[""D4"", 13, 10, 1, 11, 5, 8, 3, 8, 5, 10, ""D4""]",[2],"[""D4"", 10, 1, 11, 5, 8, 3, 8, 5, 10, ""D4""]","[13, 4]",101.69666666666669,101.44666624462798,0.25000042203870976,22.998192500002915,100.22099995613098,True
Instance9,5,2,"[""D2"", 6, 14, 12, 7, 2]","[0, 9, 3]","[""D2"", 6, 14, 12, 7, 2, 12, 14, ""D2""]","[0, 9, 3]","[""D2"", 14, 12, 7, 2, 12, 14, ""D2""]","[6, 0, 9, 3]",101.69666666666669,101.44666624462798,0.25000042203870976,22.998192500002915,100.22099995613098,True
Instance9,5,4,"[""D4"", 13, 10, 11, 5, 8]","[1, 4]","[""D4"", 13, 10, 11, 5, 8, 5, 10, ""D4""]","[1, 4]","[""D4"", 10, 1, 10, 11, 5, 8, 5, 11, 10, ""D4""]","[13, 4]",101.69666666666669,101.44666624462798,0.25000042203870976,22.998192500002915,100.22099995613098,True
Instance9,6,2,"[""D2"", 6, 14, 12, 7, 2]","[0, 9, 3]","[""D2"", 6, 14, 12, 7, 2, 12, 14, ""D2""]","[0, 9, 3]","[""D2"", 6, 14, 12, 7, 2, 12, 14, 6, ""D2""]","[0, 9, 3]",101.69666666666669,101.44666624462798,0.25000042203870976,22.998192500002915,100.22099995613098,True
Instance9,6,4,"[""D4"", 10, 11, 5, 8]","[13, 1, 4]","[""D4"", 10, 11, 5, 8, 5, 10, ""D4""]","[13, 1, 4]","[""D4"", 13, 10, 5, 8, 5, 10, 11, 5, 11, 10, ""D4""]","[1, 4]",101.69666666666669,101.44666624462798,0.25000042203870976,22.998192500002915,100.22099995613098,True
Instance9,7,2,"[""D2"", 6, 0, 9, 0, 0, 6, 14]","[12, 7]","[""D2"", 6, 0, 9, 0, 6, 14, ""D2""]","[12, 7]","[""D2"", 6, 0, 9, 0, 3, 8, 3, 0, ""D2""]","[14, 12, 7]",101.69666666666669,101.44666624462798,0.25000042203870976,22.998192500002915,100.22099995613098,True
Instance9,7,4,"[""D4"", 13, 10, 1, 10, 11, 5, 8, 3]","[2, 4]","[""D4"", 13, 10, 1, 10, 11, 5, 8, 3, 8, 5, 10, ""D4""]","[2, 4]","[""D4"", 10, 1, 10, 11, 5, 11, 10, 5, 10, ""D4""]","[13, 2, 4]",101.69666666666669,101.44666624462798,0.25000042203870976,22.998192500002915,100.22099995613098,True
Instance9,8,2,"[""D2"", 6, 14, 12, 7]","[0, 9, 2]","[""D2"", 6, 14, 12, 7, 12, 14, ""D2""]","[0, 9, 2]","[""D2"", 6, 14, 12, 7, 12, 14, 6, ""D2""]","[0, 9, 2]",101.69666666666669,101.44666624462798,0.25000042203870976,22.998192500002915,100.22099995613098,True
Instance9,8,4,"[""D4"", 13, 10, 1, 11, 5, 8, 3]",[4],"[""D4"", 13, 10, 1, 11, 5, 8, 3, 8, 5, 10, ""D4""]",[4],"[""D4"", 13, 10, 1, 11, 5, 8, 3, 8, 5, 11, 10, 13, ""D4""]",[4],101.69666666666669,101.44666624462798,0.25000042203870976,22.998192500002915,100.22099995613098,True
Instance9,9,2,"[""D2"", 6, 14, 12, 7]","[0, 9, 2]","[""D2"", 6, 14, 12, 7, 12, 14, ""D2""]","[0, 9, 2]","[""D2"", 14, 12, 7, 12, 14, ""D2""]","[6, 0, 9, 2]",101.69666666666669,101.44666624462798,0.25000042203870976,22.998192500002915,100.22099995613098,True
Instance9,9,4,"[""D4"", 13, 10, 11, 5, 8, 3]","[1, 4]","[""D4"", 13, 10, 11, 5, 8, 3, 8, 5, 10, ""D4""]","[1, 4]","[""D4"", 13, 10, 1, 10, 11, 5, 8, 3, 8, 5, 11, 10, 5, 10, 13, ""D4""]",[4],101.69666666666669,101.44666624462798,0.25000042203870976,22.998192500002915,100.22099995613098,True
Instance10,0,2,"[""D2"", 4, 6, 13, 13, 3]","[10, 0]","[""D2"", 4, 6, 13, 3, 13, 6, ""D2""]","[10, 0]","[""D2"", 6, 13, 3, 13, 6, ""D2""]","[4, 10, 9]",112.68,112.18,0.5,21.51847860000271,100.28400015830994,True
Instance10,0,4,"[""D4"", 14, 12, 7, 5, 9, 2, 8]","[1, 11]","[""D4"", 14, 12, 7, 5, 9, 2, 8, 2, 7, 12, ""D4""]","[1, 11]","[""D4"", 12, 7, 5, 2, 8, 2, 5, 7, ""D4""]","[14, 1, 11, 0]",112.68,112.18,0.5,21.51847860000271,100.28400015830994,True
Instance10,1,2,"[""D2"", 4, 6, 13, 10, 13, 3]",[],"[""D2"", 4, 6, 13, 3, 13, 10, ""D2""]",[],"[""D2"", 4, 6, 13, 10, 13, 3, 13, 6, 4, 10, ""D2""]",[],112.68,112.18,0.5,21.51847860000271,100.28400015830994,True
Instance10,1,4,"[""D4"", 14, 7, 12, 7, 5, 9, 2, 8, 0, 11, 1]",[],"[""D4"", 14, 7, 12, 7, 5, 9, 2, 8, 0, 11, 1, ""D4""]",[],"[""D4"", 1, 11, 0, 8, 2, 9, 5, 7, 2, 8, 0, 11, ""D4""]","[14, 12]",112.68,112.18,0.5,21.51847860000271,100.28400015830994,True
Instance10,2,2,"[""D2"", 4, 6, 13, 13, 3]","[10, 0]","[""D2"", 4, 6, 13, 3, 13, 6, ""D2""]","[10, 0]","[""D2"", 4, 6, 13, 3, 13, 6, 4, ""D2""]","[10, 0]",112.68,112.18,0.5,21.51847860000271,100.28400015830994,True
Instance10,2,4,"[""D4"", 14, 12, 7, 5, 9, 2, 8]","[1, 11]","[""D4"", 14, 12, 7, 5, 9, 2, 8, 2, 7, 12, ""D4""]","[1, 11]","[""D4"", 14, 7, 5, 9, 2, 8, 2, 5, 7, 14, 12, 7, ""D4""]","[1, 11]",112.68,112.18,0.5,21.51847860000271,100.28400015830994,True
Instance10,3,2,"[""D2"", 4, 6, 13, 13, 3]","[10, 0]","[""D2"", 4, 6, 13, 3, 13, 6, ""D2""]","[10, 0]","[""D2"", 4, 6, 13, 3, 13, 6, ""D2""]","[10, 0]",112.68,112.18,0.5,21.51847860000271,100.28400015830994,True
Instance10,3,4,"[""D4"", 14, 12, 7, 5, 9, 2, 8]","[1, 11]","[""D4"", 14, 12, 7, 5, 9, 2, 8, 2, 7, ""D4""]","[1, 11]","[""D4"", 14, 7, 2, 5, 2, 7, 5, 9, 2, 8, 2, 9, 7, 14, 12, 7, ""D4""]","[1, 11]",112.68,112.18,0.5,21.51847860000271,100.28400015830994,True
Instance10,4,2,"[""D2"", 4, 6, 13, 13, 3]","[10, 8]","[""D2"", 4, 6, 13, 3, 13, 6, ""D2""]","[10, 8]","[""D2"", 4, 10, 13, 3, 13, 10, ""D2""]","[6, 8]",112.68,112.18,0.5,21.51847860000271,100.28400015830994,True
Instance10,4,4,"[""D4"", 14, 12, 7, 5, 9, 2]","[1, 11, 0]","[""D4"", 14, 12, 7, 5, 9, 2, 7, ""D4""]","[1, 11, 0]","[""D4"", 14, 12, 7, 2, 7, 5, 9, 2, 9, 7, ""D4""]","[1, 11, 0]",112.68,112.18,0.5,21.51847860000271,100.28400015830994,True
Instance10,5,2,"[""D2"", 4, 6, 13, 13, 3]","[10, 0]","[""D2"", 4, 6, 13, 3, 13, 6, ""D2""]","[10, 0]","[""D2"", 4, 10, 13, 3, 13, 10, ""D2""]","[6, 5]",112.68,112.18,0.5,21.51847860000271,100.28400015830994,True
Instance10,5,4,"[""D4"", 14, 12, 7, 5, 9, 2, 8]","[1, 11]","[""D4"", 14, 12, 7, 5, 9, 2, 8, 2, 7, ""D4""]","[1, 11]","[""D4"", 11, 0, 8, 2, 9, 2, 8, 0, 11, ""D4""]","[14, 12, 7, 1]",112.68,112.18,0.5,21.51847860000271,100.28400015830994,True
Instance10,6,2,"[""D2"", 4, 6, 13, 13, 3]","[10, 0]","[""D2"", 4, 6, 13, 3, 13, 6, ""D2""]","[10, 0]","[""D2"", 4, 10, 13, 3, 13, 10, ""D2""]","[6, 0]",112.68,112.18,0.5,21.51847860000271,100.28400015830994,True
Instance10,6,4,"[""D4"", 14, 12, 7, 5, 9, 2, 8]","[1, 11]","[""D4"", 14, 12, 7, 5, 9, 2, 8, 2, 7, 12, ""D4""]","[1, 11]","[""D4"", 14, 7, 5, 2, 5, 9, 2, 8, 2, 7, 12, 7, 14, 12, ""D4""]","[1, 11]",112.68,112.18,0.5,21.51847860000271,100.28400015830994,True
Instance10,7,2,"[""D2"", 4, 6, 13, 3, 13]","[10, 0]","[""D2"", 4, 6, 13, 3, 13, 6, ""D2""]","[10, 0]","[""D2"", 4, 6, 13, 3, 13, 6, 4, ""D2""]","[10, 5]",112.68,112.18,0.5,21.51847860000271,100.28400015830994,True
Instance10,7,4,"[""D4"", 14, 12, 7, 5, 9, 2, 8]","[1, 11]","[""D4"", 14, 12, 7, 5, 9, 2, 8, 2, 7, 12, ""D4""]","[1, 11]","[""D4"", 14, 11, 0, 8, 2, 9, 2, 8, 0, 11, ""D4""]","[12, 7, 1]",112.68,112.18,0.5,21.51847860000271,100.28400015830994,True
Instance10,8,2,"[""D2"", 4, 10, 13, 13, 3]","[6, 0]","[""D2"", 4, 10, 13, 3, 13, 10, ""D2""]","[6, 0]","[""D2"", 4, 10, 13, 3, 13, 10, ""D2""]","[6, 9]",112.68,112.18,0.5,21.51847860000271,100.28400015830994,True
Instance10,8,4,"[""D4"", 14, 12, 7, 5, 9, 2, 8]","[1, 11]","[""D4"", 14, 12, 7, 5, 9, 2, 8, 2, 7, ""D4""]","[1, 11]","[""D4"", 1, 11, 0, 8, 2, 8, 0, 11, ""D4""]","[14, 12, 7, 5]",112.68,112.18,0.5,21.51847860000271,100.28400015830994,True
Instance10,9,2,"[""D2"", 4, 6, 13, 13, 3]","[10, 0]","[""D2"", 4, 6, 13, 3, 13, 6, ""D2""]","[10, 0]","[""D2"", 10, 13, 3, 13, 10, ""D2""]","[4, 6, 0]",112.68,112.18,0.5,21.51847860000271,100.28400015830994,True
Instance10,9,4,"[""D4"", 14, 12, 7, 5, 9, 2, 8]","[1, 11]","[""D4"", 14, 12, 7, 5, 9, 2, 8, 2, 7, 12, ""D4""]","[1, 11]","[""D4"", 12, 7, 5, 9, 2, 8, 2, 5, 2, 9, 7, 2, 7, ""D4""]","[14, 1, 11]",112.68,112.18,0.5,21.51847860000271,100.28400015830994,True
